1.369585	1.368035	1.276307	1.660156	-1.00959	-1.008819	1.900969	2.863784	-3.614734	0.194439
1.370549	1.370134	1.274448	1.661668	-1.009623	-1.008723	1.911053	2.873848	-3.629323	0.193805
1.371493	1.37218	1.272599	1.663152	-1.009654	-1.008629	1.921108	2.883881	-3.643861	0.193176
1.372419	1.374173	1.27076	1.664608	-1.009685	-1.008534	1.931137	2.893881	-3.658348	0.192552
1.373327	1.376114	1.268932	1.666035	-1.009716	-1.00844	1.941139	2.903849	-3.672784	0.191931
1.374217	1.378003	1.267115	1.667435	-1.009746	-1.008346	1.951114	2.913787	-3.68717	0.191315
1.375091	1.379842	1.26531	1.668807	-1.009775	-1.008253	1.961062	2.923693	-3.701505	0.190703
1.375949	1.38163	1.263517	1.670152	-1.009804	-1.00816	1.970984	2.933569	-3.715791	0.190096
1.376791	1.383368	1.261736	1.671471	-1.009833	-1.008068	1.980879	2.943413	-3.730027	0.189492
1.377618	1.385056	1.259968	1.672763	-1.009861	-1.007976	1.990748	2.953228	-3.744215	0.188892
1.378431	1.386695	1.258213	1.674029	-1.009889	-1.007885	2.000592	2.963012	-3.758353	0.188297
1.37923	1.388286	1.256472	1.67527	-1.009916	-1.007794	2.010409	2.972767	-3.772443	0.187705
1.380015	1.389829	1.254745	1.676485	-1.009943	-1.007704	2.020201	2.982492	-3.786485	0.187116
1.380789	1.391324	1.253031	1.677675	-1.00997	-1.007614	2.029967	2.992188	-3.800479	0.186532
1.38155	1.392772	1.251333	1.678841	-1.009996	-1.007525	2.039708	3.001854	-3.814425	0.185951
1.382299	1.394173	1.249648	1.679983	-1.010022	-1.007437	2.049424	3.011492	-3.828324	0.185374
1.383037	1.395529	1.247979	1.6811	-1.010048	-1.007349	2.059115	3.021101	-3.842177	0.1848
1.383765	1.396839	1.246325	1.682194	-1.010073	-1.007262	2.068781	3.030682	-3.855982	0.18423
1.384483	1.398104	1.244686	1.683265	-1.010098	-1.007176	2.078423	3.040234	-3.869742	0.183663
1.385191	1.399325	1.243063	1.684312	-1.010123	-1.00709	2.08804	3.049758	-3.883456	0.1831
1.38589	1.400502	1.241455	1.685337	-1.010148	-1.007005	2.097633	3.059255	-3.897124	0.18254
1.38658	1.401635	1.239863	1.68634	-1.010172	-1.006921	2.107202	3.068724	-3.910746	0.181983
1.387261	1.402726	1.238287	1.68732	-1.010196	-1.006837	2.116746	3.078166	-3.924324	0.181429
1.387935	1.403774	1.236727	1.688279	-1.01022	-1.006754	2.126267	3.087581	-3.937856	0.180878
1.388601	1.40478	1.235183	1.689217	-1.010243	-1.006672	2.135764	3.096968	-3.951345	0.180331
1.389261	1.405744	1.233655	1.690133	-1.010267	-1.006591	2.145238	3.106329	-3.964789	0.179786
1.389913	1.406668	1.232144	1.691029	-1.01029	-1.00651	2.154688	3.115663	-3.97819	0.179245
1.390559	1.407551	1.230648	1.691904	-1.010313	-1.00643	2.164115	3.124971	-3.991546	0.178706
1.3912	1.408394	1.22917	1.692759	-1.010336	-1.006351	2.173519	3.134253	-4.00486	0.178171
1.391835	1.409198	1.227707	1.693594	-1.010358	-1.006273	2.1829	3.143509	-4.018131	0.177638
1.392464	1.409963	1.226261	1.69441	-1.010381	-1.006195	2.192258	3.152739	-4.031359	0.177108
1.393089	1.41069	1.224831	1.695206	-1.010403	-1.006118	2.201594	3.161943	-4.044544	0.17658
1.393709	1.411378	1.223417	1.695984	-1.010425	-1.006042	2.210907	3.171122	-4.057688	0.176056
